Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AngeMotorState,Photoeye,VisionXOutput,gyro180,RollerArmDesired,RollerArmActual,ShooterArmDesired,ShooterArmActual, DefenseDetectorController,DefenseDetectorRaw,Shooter10Amps,Shooter11Amps,IsStalled
08:39:26.127 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,3911.425781,-3945.117187,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,101.000000,1,0,-0.354480,-0.259694,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4950.000000,117964.800000,-118041.000000,0,0,0.000000,0.000000,0
08:39:26.228 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,3989.648437,-3995.947266,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,101.000000,1,0,-0.440945,0.440945,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4950.000000,117964.800000,-118057.000000,0,0,0.000000,0.000000,0
08:39:26.329 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,4055.126953,-4050.439453,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,102.000000,1,0,-0.590551,0.590551,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4950.000000,117964.800000,-118057.000000,0,0,0.000000,0.000000,0
08:39:26.430 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,4049.121094,-4019.824219,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4950.000000,117964.800000,-118070.000000,0,0,0.000000,0.000000,0
08:39:26.531 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,3953.466797,-3918.896484,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4950.000000,117964.800000,-118009.000000,0,0,0.000000,0.000000,0
08:39:26.630 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,3976.025391,-3999.902344,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4949.000000,117964.800000,-118028.000000,0,0,0.000000,0.000000,0
08:39:26.731 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,4037.402344,-4099.365234,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,101.000000,1,0,-0.307087,-0.307087,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4949.000000,117964.800000,-118028.000000,0,0,0.000000,0.000000,0
08:39:26.832 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,4098.925781,-4105.957031,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,100.000000,1,0,-0.401575,-0.401575,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4949.000000,117964.800000,-118029.000000,0,0,0.000000,0.000000,0
08:39:26.931 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,4088.525391,-4068.310547,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,101.000000,1,0,-0.425197,-0.425197,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4949.000000,117964.800000,-118029.000000,0,0,0.000000,0.000000,0
08:39:27.032 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,3981.005859,-3972.949219,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,100.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4949.000000,117964.800000,-118029.000000,0,0,0.000000,0.000000,0
08:39:27.132 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,3920.068359,-3926.953125,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,100.000000,1,0,-0.251969,0.251969,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4949.000000,117964.800000,-118029.000000,0,1,0.000000,0.000000,0
08:39:27.233 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,3968.261719,-3975.439453,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,102.000000,1,0,-0.267717,0.267717,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4949.000000,117964.800000,-118041.000000,0,1,0.000000,0.000000,0
08:39:27.333 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,4034.179687,-4021.582031,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,100.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4949.000000,117964.800000,-118041.000000,0,1,0.000000,0.000000,0
08:39:27.433 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,4030.517578,-4027.734375,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,104.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4949.000000,117964.800000,-118041.000000,0,1,0.000000,0.000000,0
08:39:27.533 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,4015.869141,-4051.464844,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4949.000000,117964.800000,-118041.000000,0,1,0.000000,0.000000,0
08:39:27.633 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,4030.517578,-4052.636719,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4949.000000,117964.800000,-118041.000000,1,0,0.000000,0.000000,0
08:39:27.733 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,4031.689453,-4041.210937,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4949.000000,117964.800000,-118041.000000,1,0,0.000000,0.000000,0
08:39:27.833 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,4021.289062,-4032.714844,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4949.000000,117964.800000,-118041.000000,1,0,0.000000,0.000000,0
08:39:27.934 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,4011.035156,-4024.365234,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4949.000000,117964.800000,-118041.000000,1,0,0.000000,0.000000,0
08:39:28.034 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,4003.417969,-4013.232422,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,3.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4949.000000,117964.800000,-118041.000000,1,0,0.000000,0.000000,0
08:39:28.134 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,3997.851562,-4006.201172,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4949.000000,117964.800000,-118041.000000,1,0,0.000000,0.000000,0
08:39:28.235 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,3991.406250,-4006.640625,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4949.000000,117964.800000,-118041.000000,0,0,0.000000,0.000000,0
08:39:28.336 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,3990.966797,-4006.201172,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,100.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4949.000000,117964.800000,-118041.000000,0,0,0.000000,0.000000,0
08:39:28.437 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,3998.144531,-4004.003906,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4949.000000,117964.800000,-118041.000000,0,0,0.000000,0.000000,0
08:39:28.537 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,3999.609375,-4001.953125,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4949.000000,117964.800000,-118041.000000,0,0,0.000000,0.000000,0
08:39:28.638 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,4000.927734,-4000.341797,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4949.000000,117964.800000,-118041.000000,0,0,0.000000,0.000000,0
08:39:28.738 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,3995.361328,-4000.195312,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4949.000000,117964.800000,-118041.000000,0,0,0.000000,0.000000,0
08:39:28.839 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,3993.310547,-3999.462891,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4949.000000,117964.800000,-118041.000000,0,0,0.000000,0.000000,0
08:39:28.939 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,3994.189453,-3998.876953,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4949.000000,117964.800000,-118041.000000,0,0,0.000000,0.000000,0
08:39:29.040 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,3997.851562,-3997.412109,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4949.000000,117964.800000,-118041.000000,0,0,0.000000,0.000000,0
08:39:29.140 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,4000.634766,-3996.533203,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,100.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4948.000000,117964.800000,-118041.000000,0,0,0.000000,0.000000,0
08:39:29.241 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,3996.240234,-3994.628906,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4948.000000,117964.800000,-118041.000000,0,0,0.000000,0.000000,0
08:39:29.341 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,3993.603516,-3995.947266,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,100.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4948.000000,117964.800000,-118041.000000,0,0,0.000000,0.000000,0
08:39:29.441 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,3993.164062,-3997.265625,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4948.000000,117964.800000,-118041.000000,0,0,0.000000,0.000000,0
08:39:29.541 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,3994.335937,-3999.462891,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4948.000000,117964.800000,-118041.000000,0,0,0.000000,0.000000,0
08:39:29.642 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,3995.068359,-3999.462891,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4948.000000,117964.800000,-118041.000000,0,0,0.000000,0.000000,0
08:39:29.743 PM 03/02/2016,Teleop Enabled,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,3996.240234,-3998.291016,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,6.000000,100.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,4948.000000,117964.800000,-118041.000000,0,0,0.000000,0.000000,0
